variant,event_id,op_id,core,pipe,start,end
p2,2-2-4087,4087,3,PIPE_M,1879134,1882230
p2,2-2-1000009460,1000009460,3,PIPE_MTE2,1879134,1879272
p2,2-2-1000009458,1000009458,3,PIPE_MTE2,1879272,1879410
p2,2-2-1000009456,1000009456,3,PIPE_MTE2,1879410,1879484
p2,2-2-1000009559,1000009559,3,PIPE_MTE2,1879484,1879758
p2,2-2-1000009599,1000009599,3,PIPE_MTE2,1879758,1880005
p2,2-2-3514,3514,3,PIPE_V,1880005,1880413
p2,2-2-1000009472,1000009472,3,PIPE_MTE2,1880005,1880101
p2,2-2-3657,3657,3,PIPE_M,1882230,1885326
p2,2-2-1000010014,1000010014,3,PIPE_MTE3,1882230,1882435
p2,2-2-1000007521,1000007521,3,PIPE_MTE2,1882435,1882641
p2,2-2-1000007719,1000007719,3,PIPE_MTE3,1882435,1882812
p2,2-2-1000009478,1000009478,3,PIPE_MTE2,1882641,1882779
p2,2-2-3944,3944,3,PIPE_M,1885326,1888422
p2,2-2-4231,4231,3,PIPE_M,1888422,1891518
p2,2-2-1000009661,1000009661,3,PIPE_MTE2,1888422,1888627
p2,2-2-3515,3515,3,PIPE_V,1888627,1889035
p2,2-2-1000009653,1000009653,3,PIPE_MTE2,1888627,1888832
p2,2-2-3516,3516,3,PIPE_V,1891518,1891926
p2,2-2-3801,3801,3,PIPE_M,1891518,1894614
p2,2-2-1000009998,1000009998,3,PIPE_MTE3,1891518,1891899
p2,2-2-1000009657,1000009657,3,PIPE_MTE2,1891899,1892104
p2,2-2-4088,4088,3,PIPE_M,1894614,1897710
p2,2-2-1000009699,1000009699,3,PIPE_MTE2,1894614,1894819
p2,2-2-3517,3517,3,PIPE_V,1894819,1895227
p2,2-2-1000007437,1000007437,3,PIPE_MTE2,1894819,1894922
p2,2-2-1000009496,1000009496,3,PIPE_MTE2,1894922,1894991
p2,2-2-1000009737,1000009737,3,PIPE_MTE2,1894991,1895196
p2,2-2-3518,3518,3,PIPE_V,1895227,1895635
p2,2-2-1000009504,1000009504,3,PIPE_MTE2,1895227,1895296
p2,2-2-3658,3658,3,PIPE_M,1897710,1900806
p2,2-2-1000010010,1000010010,3,PIPE_MTE3,1897710,1897915
p2,2-2-1000009502,1000009502,3,PIPE_MTE2,1897915,1897984
p2,2-2-1000009729,1000009729,3,PIPE_MTE2,1897984,1898189
p2,2-2-3519,3519,3,PIPE_V,1900806,1901214
p2,2-2-3945,3945,3,PIPE_M,1900806,1903902
p2,2-2-4232,4232,3,PIPE_M,1903902,1906998
p2,2-2-1000009759,1000009759,3,PIPE_MTE2,1903902,1904107
p2,2-2-1000009831,1000009831,3,PIPE_MTE2,1904107,1904312
p2,2-2-3520,3520,3,PIPE_V,1906998,1907406
p2,2-2-1000010006,1000010006,3,PIPE_MTE3,1906998,1907203
p2,2-2-1000009827,1000009827,3,PIPE_MTE2,1907203,1907408
p2,2-2-3521,3521,3,PIPE_V,1907408,1907816
p2,2-2-1000009518,1000009518,3,PIPE_MTE2,1907408,1907477
p2,2-2-3802,3802,3,PIPE_M,1907477,1910573
p2,2-2-1000009815,1000009815,3,PIPE_MTE2,1907816,1908021
p2,2-2-3522,3522,3,PIPE_V,1908021,1908429
p2,2-2-1000007527,1000007527,3,PIPE_MTE2,1908429,1908532
p2,2-2-1000009524,1000009524,3,PIPE_MTE2,1908532,1908601
p2,2-2-4089,4089,3,PIPE_M,1910573,1913669
p2,2-2-1000009839,1000009839,3,PIPE_MTE2,1913669,1914119
p2,2-2-1000010018,1000010018,3,PIPE_MTE3,1913669,1914119
p2,2-2-3523,3523,3,PIPE_V,1914119,1914527
p2,2-2-3524,3524,3,PIPE_V,1914527,1914935
p2,2-2-1000009891,1000009891,3,PIPE_MTE2,1914527,1914950
p2,2-2-3525,3525,3,PIPE_V,1914950,1915358
p2,2-2-1000007443,1000007443,3,PIPE_MTE2,1914950,1915156
p2,2-2-1000009556,1000009556,3,PIPE_MTE2,1915156,1915272
p2,2-2-3659,3659,3,PIPE_M,1915358,1918454
p2,2-2-1000009554,1000009554,3,PIPE_MTE2,1915358,1915427
p2,2-2-3946,3946,3,PIPE_M,1918454,1921550
p2,2-2-3526,3526,3,PIPE_V,1921550,1921958
p2,2-2-1000009538,1000009538,3,PIPE_MTE2,1921958,1922125
p2,2-2-4233,4233,3,PIPE_M,1922125,1925221
p2,2-2-3527,3527,3,PIPE_V,1925221,1925629
p2,2-2-1000010030,1000010030,3,PIPE_MTE3,1925221,1925426
p2,2-2-3528,3528,3,PIPE_V,1925629,1926037
p2,2-2-1000009542,1000009542,3,PIPE_MTE2,1925629,1925698
p2,2-2-3803,3803,3,PIPE_M,1925698,1928794
p2,2-2-3529,3529,3,PIPE_V,1926037,1926445
p2,2-2-1000007533,1000007533,3,PIPE_MTE2,1926037,1926140
p2,2-2-1000009540,1000009540,3,PIPE_MTE2,1926140,1926209
p2,2-2-3530,3530,3,PIPE_V,1926445,1926853
p2,2-2-3531,3531,3,PIPE_V,1926853,1927261
p2,2-2-1000007449,1000007449,3,PIPE_MTE2,1926853,1926956
p2,2-2-1000009552,1000009552,3,PIPE_MTE2,1926956,1927025
p2,2-2-1000009546,1000009546,3,PIPE_MTE2,1927261,1927330
p2,2-2-3532,3532,3,PIPE_V,1928794,1929202
p2,2-2-4090,4090,3,PIPE_M,1928794,1931890
p2,2-2-3533,3533,3,PIPE_V,1929202,1929610
p2,2-2-1000009544,1000009544,3,PIPE_MTE2,1929202,1929271
p2,2-2-3534,3534,3,PIPE_V,1929610,1930018
p2,2-2-3535,3535,3,PIPE_V,1930018,1930426
p2,2-2-1000009550,1000009550,3,PIPE_MTE2,1930018,1930156
p2,2-2-1000007539,1000007539,3,PIPE_MTE2,1930156,1930273
p2,2-2-1000009548,1000009548,3,PIPE_MTE2,1930426,1930495
p2,2-2-3660,3660,3,PIPE_M,1931890,1934986
p2,2-2-3536,3536,3,PIPE_V,1934986,1935394
p2,2-2-3947,3947,3,PIPE_M,1934986,1938082
p2,2-2-1000009649,1000009649,3,PIPE_MTE2,1935394,1935599
p2,2-2-1000009677,1000009677,3,PIPE_MTE2,1935599,1935988
p2,2-2-3537,3537,3,PIPE_V,1938082,1938490
p2,2-2-4234,4234,3,PIPE_M,1938082,1941178
p2,2-2-3661,3661,3,PIPE_V,1938490,1938898
p2,2-2-1000009568,1000009568,3,PIPE_MTE2,1938490,1938559
p2,2-2-1000009566,1000009566,3,PIPE_MTE2,1938559,1938628
p2,2-2-3804,3804,3,PIPE_M,1941178,1944274
p2,2-2-1000010026,1000010026,3,PIPE_MTE3,1941178,1941552
p2,2-2-1000007725,1000007725,3,PIPE_MTE3,1941552,1941826
p2,2-2-1000009707,1000009707,3,PIPE_MTE2,1941826,1942071
p2,2-2-3662,3662,3,PIPE_V,1944274,1944682
p2,2-2-4091,4091,3,PIPE_M,1944274,1947370
p2,2-2-1000009725,1000009725,3,PIPE_MTE2,1944274,1944479
p2,2-2-3663,3663,3,PIPE_V,1944682,1945090
p2,2-2-3948,3948,3,PIPE_M,1947370,1950466
p2,2-2-4235,4235,3,PIPE_M,1950466,1953562
p2,2-2-1000009733,1000009733,3,PIPE_MTE2,1950466,1950671
p2,2-2-1000009773,1000009773,3,PIPE_MTE2,1950671,1950876
p2,2-2-3664,3664,3,PIPE_V,1950876,1951284
p2,2-2-1000009582,1000009582,3,PIPE_MTE2,1950876,1950945
p2,2-2-1000009811,1000009811,3,PIPE_MTE2,1950945,1951150
p2,2-2-3665,3665,3,PIPE_V,1951284,1951692
p2,2-2-1000007545,1000007545,3,PIPE_MTE2,1951284,1951387
p2,2-2-1000009588,1000009588,3,PIPE_MTE2,1951387,1951456
p2,2-2-3805,3805,3,PIPE_M,1953562,1956658
p2,2-2-1000010022,1000010022,3,PIPE_MTE3,1953562,1953767
p2,2-2-1000009805,1000009805,3,PIPE_MTE2,1953767,1953972
p2,2-2-3666,3666,3,PIPE_V,1953972,1954380
p2,2-2-1000009819,1000009819,3,PIPE_MTE2,1953972,1954177
p2,2-2-4092,4092,3,PIPE_M,1956658,1959754
p2,2-2-1000009887,1000009887,3,PIPE_MTE2,1956658,1957068
p2,2-2-3667,3667,3,PIPE_V,1957068,1957476
p2,2-2-1000009883,1000009883,3,PIPE_MTE2,1957476,1957681
p2,2-2-3668,3668,3,PIPE_V,1957681,1958089
p2,2-2-1000009602,1000009602,3,PIPE_MTE2,1957681,1957750
p2,2-2-1000009871,1000009871,3,PIPE_MTE2,1958089,1958397
p2,2-2-3949,3949,3,PIPE_M,1959754,1962850
p2,2-2-3669,3669,3,PIPE_V,1962850,1963258
p2,2-2-1000009608,1000009608,3,PIPE_MTE2,1963258,1963327
p2,2-2-4236,4236,3,PIPE_M,1963327,1966423
p2,2-2-1000009895,1000009895,3,PIPE_MTE2,1966423,1966833
p2,2-2-1000010034,1000010034,3,PIPE_MTE3,1966423,1966833
p2,2-2-3670,3670,3,PIPE_V,1966833,1967241
p2,2-2-3671,3671,3,PIPE_V,1967241,1967649
p2,2-2-1000009614,1000009614,3,PIPE_MTE2,1967241,1967310
p2,2-2-3672,3672,3,PIPE_V,1967649,1968057
p2,2-2-3806,3806,3,PIPE_M,1967649,1970745
p2,2-2-1000007551,1000007551,3,PIPE_MTE2,1967649,1967752
p2,2-2-1000009620,1000009620,3,PIPE_MTE2,1967752,1967821
p2,2-2-1000009955,1000009955,3,PIPE_MTE2,1968057,1968262
p2,2-2-4093,4093,3,PIPE_M,1970745,1973841
p2,2-2-3673,3673,3,PIPE_V,1973841,1974249
p2,2-2-3674,3674,3,PIPE_V,1974249,1974657
p2,2-2-3675,3675,3,PIPE_V,1974657,1975065
p2,2-2-1000009646,1000009646,3,PIPE_MTE2,1974657,1974726
p2,2-2-3676,3676,3,PIPE_V,1975065,1975473
p2,2-2-3950,3950,3,PIPE_M,1975065,1978161
p2,2-2-1000009644,1000009644,3,PIPE_MTE2,1975065,1975134
p2,2-2-3677,3677,3,PIPE_V,1975473,1975881
p2,2-2-3678,3678,3,PIPE_V,1975881,1976289
p2,2-2-1000009640,1000009640,3,PIPE_MTE2,1975881,1975950
p2,2-2-1000007557,1000007557,3,PIPE_MTE2,1976289,1976392
p2,2-2-1000009638,1000009638,3,PIPE_MTE2,1976392,1976461
p2,2-2-3679,3679,3,PIPE_V,1978161,1978569
p2,2-2-4237,4237,3,PIPE_M,1978161,1981257
p2,2-2-3680,3680,3,PIPE_V,1978569,1978977
p2,2-2-3681,3681,3,PIPE_V,1978977,1979385
p2,2-2-3682,3682,3,PIPE_V,1979385,1979793
p2,2-2-3683,3683,3,PIPE_V,1979793,1980201
p2,2-2-3684,3684,3,PIPE_V,1980201,1980609
p2,2-2-1000007731,1000007731,3,PIPE_MTE3,1980609,1980814
p2,2-2-3807,3807,3,PIPE_M,1981257,1984353
p2,2-2-1000009636,1000009636,3,PIPE_MTE2,1981257,1981326
p2,2-2-1000009634,1000009634,3,PIPE_MTE2,1981326,1981395
p2,2-2-1000009719,1000009719,3,PIPE_MTE2,1981395,1981600
p2,2-2-1000009755,1000009755,3,PIPE_MTE2,1981600,1981805
p2,2-2-3808,3808,3,PIPE_V,1981805,1982213
p2,2-2-1000007563,1000007563,3,PIPE_MTE2,1981805,1981908
p2,2-2-1000009642,1000009642,3,PIPE_MTE2,1981908,1981977
p2,2-2-1000009797,1000009797,3,PIPE_MTE2,1981977,1982182
p2,2-2-3809,3809,3,PIPE_V,1982213,1982621
p2,2-2-4094,4094,3,PIPE_M,1984353,1987449
p2,2-2-3951,3951,3,PIPE_M,1987449,1990545
p2,2-2-1000009793,1000009793,3,PIPE_MTE2,1987449,1987686
p2,2-2-1000009801,1000009801,3,PIPE_MTE2,1987686,1987962
p2,2-2-1000009835,1000009835,3,PIPE_MTE2,1987962,1988301
p2,2-2-1000009664,1000009664,3,PIPE_MTE2,1988301,1988370
p2,2-2-3810,3810,3,PIPE_V,1990545,1990953
p2,2-2-4238,4238,3,PIPE_M,1990545,1993641
p2,2-2-1000009867,1000009867,3,PIPE_MTE2,1990953,1991197
p2,2-2-1000009670,1000009670,3,PIPE_MTE2,1991197,1991296
p2,2-2-3811,3811,3,PIPE_V,1993641,1994049
p2,2-2-4095,4095,3,PIPE_M,1993641,1996737
p2,2-2-3812,3812,3,PIPE_V,1994049,1994457
p2,2-2-1000009863,1000009863,3,PIPE_MTE2,1994049,1994279
p2,2-2-1000009875,1000009875,3,PIPE_MTE2,1994457,1994662
p2,2-2-3813,3813,3,PIPE_V,1996737,1997145
p2,2-2-3952,3952,3,PIPE_M,1996737,1999833
p2,2-2-4239,4239,3,PIPE_M,1999833,2002929
p2,2-2-1000009951,1000009951,3,PIPE_MTE2,1999833,2000077
p2,2-2-3814,3814,3,PIPE_V,2000077,2000485
p2,2-2-1000009939,1000009939,3,PIPE_MTE2,2000077,2000312
p2,2-2-3815,3815,3,PIPE_V,2000485,2000893
p2,2-2-1000007569,1000007569,3,PIPE_MTE2,2000485,2000588
p2,2-2-1000009688,1000009688,3,PIPE_MTE2,2000588,2000657
p2,2-2-1000009927,1000009927,3,PIPE_MTE2,2000893,2001098
p2,2-2-3816,3816,3,PIPE_V,2002929,2003337
p2,2-2-4096,4096,3,PIPE_M,2002929,2006025
p2,2-2-1000009943,1000009943,3,PIPE_MTE2,2003337,2003645
p2,2-2-3817,3817,3,PIPE_V,2003645,2004053
p2,2-2-3818,3818,3,PIPE_V,2004053,2004461
p2,2-2-1000009704,1000009704,3,PIPE_MTE2,2004053,2004122
p2,2-2-3819,3819,3,PIPE_V,2004461,2004869
p2,2-2-1000009702,1000009702,3,PIPE_MTE2,2004461,2004530
p2,2-2-3820,3820,3,PIPE_V,2004869,2005277
p2,2-2-1000007575,1000007575,3,PIPE_MTE2,2005277,2005483
p2,2-2-1000009716,1000009716,3,PIPE_MTE2,2005483,2005583
p2,2-2-3821,3821,3,PIPE_V,2006025,2006433
p2,2-2-3953,3953,3,PIPE_M,2006025,2009121
p2,2-2-3822,3822,3,PIPE_V,2009121,2009529
p2,2-2-4240,4240,3,PIPE_M,2009121,2012217
p2,2-2-3823,3823,3,PIPE_V,2009529,2009937
p2,2-2-3824,3824,3,PIPE_V,2009937,2010345
p2,2-2-1000009714,1000009714,3,PIPE_MTE2,2009937,2010006
p2,2-2-3825,3825,3,PIPE_V,2010345,2010753
p2,2-2-3826,3826,3,PIPE_V,2010753,2011161
p2,2-2-3827,3827,3,PIPE_V,2011161,2011569
p2,2-2-3828,3828,3,PIPE_V,2011569,2011977
p2,2-2-3829,3829,3,PIPE_V,2011977,2012385
p2,2-2-4097,4097,3,PIPE_M,2012217,2015313
p2,2-2-1000009712,1000009712,3,PIPE_MTE2,2012217,2012286
p2,2-2-1000007581,1000007581,3,PIPE_MTE2,2012286,2012389
p2,2-2-3830,3830,3,PIPE_V,2012385,2012793
p2,2-2-1000009710,1000009710,3,PIPE_MTE2,2012389,2012458
p2,2-2-1000009789,1000009789,3,PIPE_MTE2,2012458,2012663
p2,2-2-3831,3831,3,PIPE_V,2012793,2013201
p2,2-2-1000007737,1000007737,3,PIPE_MTE3,2013201,2013406
p2,2-2-3954,3954,3,PIPE_M,2015313,2018409
p2,2-2-4241,4241,3,PIPE_M,2018409,2021505
p2,2-2-1000009823,1000009823,3,PIPE_MTE2,2018409,2018819
p2,2-2-3955,3955,3,PIPE_V,2018819,2019227
p2,2-2-1000009722,1000009722,3,PIPE_MTE2,2018819,2018957
p2,2-2-1000009855,1000009855,3,PIPE_MTE2,2018957,2019455
p2,2-2-3956,3956,3,PIPE_V,2019455,2019863
p2,2-2-1000009851,1000009851,3,PIPE_MTE2,2019455,2020080
p2,2-2-3957,3957,3,PIPE_V,2020080,2020488
p2,2-2-1000009859,1000009859,3,PIPE_MTE2,2020080,2020520
p2,2-2-1000009899,1000009899,3,PIPE_MTE2,2020520,2020725
p2,2-2-3958,3958,3,PIPE_V,2020725,2021133
p2,2-2-4098,4098,3,PIPE_M,2021505,2024601
p2,2-2-1000007587,1000007587,3,PIPE_MTE2,2021505,2021791
p2,2-2-1000009740,1000009740,3,PIPE_MTE2,2021791,2021998
p2,2-2-1000009923,1000009923,3,PIPE_MTE2,2021998,2022342
p2,2-2-1000009919,1000009919,3,PIPE_MTE2,2022342,2022752
p2,2-2-1000009931,1000009931,3,PIPE_MTE2,2022752,2023135
p2,2-2-1000009991,1000009991,3,PIPE_MTE2,2023135,2023340
p2,2-2-3959,3959,3,PIPE_V,2024601,2025009
p2,2-2-4242,4242,3,PIPE_M,2024601,2027697
p2,2-2-3960,3960,3,PIPE_V,2025009,2025417
p2,2-2-3961,3961,3,PIPE_V,2025417,2025825
p2,2-2-4099,4099,3,PIPE_M,2027697,2030793
p2,2-2-1000009987,1000009987,3,PIPE_MTE2,2027697,2027902
p2,2-2-3962,3962,3,PIPE_V,2027902,2028310
p2,2-2-1000009766,1000009766,3,PIPE_MTE2,2027902,2027971
p2,2-2-1000009983,1000009983,3,PIPE_MTE2,2027971,2028176
p2,2-2-3963,3963,3,PIPE_V,2028310,2028718
p2,2-2-1000007593,1000007593,3,PIPE_MTE2,2028310,2028413
p2,2-2-1000009776,1000009776,3,PIPE_MTE2,2028413,2028484
p2,2-2-3964,3964,3,PIPE_V,2028718,2029126
p2,2-2-3965,3965,3,PIPE_V,2029126,2029534
p2,2-2-3966,3966,3,PIPE_V,2029534,2029942
p2,2-2-1000009786,1000009786,3,PIPE_MTE2,2029534,2029603
p2,2-2-3967,3967,3,PIPE_V,2029942,2030350
p2,2-2-3968,3968,3,PIPE_V,2030350,2030758
p2,2-2-1000007599,1000007599,3,PIPE_MTE2,2030350,2030453
p2,2-2-1000009784,1000009784,3,PIPE_MTE2,2030453,2030522
p2,2-2-3969,3969,3,PIPE_V,2030758,2031166
p2,2-2-4243,4243,3,PIPE_M,2030793,2033889
p2,2-2-3970,3970,3,PIPE_V,2031166,2031574
p2,2-2-3971,3971,3,PIPE_V,2031574,2031982
p2,2-2-1000009782,1000009782,3,PIPE_MTE2,2031574,2031777
p2,2-2-3972,3972,3,PIPE_V,2031982,2032390
p2,2-2-3973,3973,3,PIPE_V,2033889,2034297
p2,2-2-4100,4100,3,PIPE_M,2033889,2036985
p2,2-2-3974,3974,3,PIPE_V,2034297,2034705
p2,2-2-3975,3975,3,PIPE_V,2034705,2035113
p2,2-2-3976,3976,3,PIPE_V,2035113,2035521
p2,2-2-3977,3977,3,PIPE_V,2035521,2035929
p2,2-2-3978,3978,3,PIPE_V,2035929,2036337
p2,2-2-1000007743,1000007743,3,PIPE_MTE3,2036337,2036542
p2,2-2-4244,4244,3,PIPE_M,2036985,2040081
p2,2-2-1000009847,1000009847,3,PIPE_MTE2,2036985,2037190
p2,2-2-1000009879,1000009879,3,PIPE_MTE2,2037190,2037567
p2,2-2-4102,4102,3,PIPE_V,2037567,2037975
p2,2-2-1000009911,1000009911,3,PIPE_MTE2,2037567,2038004
p2,2-2-4103,4103,3,PIPE_V,2038004,2038412
p2,2-2-1000009907,1000009907,3,PIPE_MTE2,2038004,2038456
p2,2-2-4104,4104,3,PIPE_V,2038456,2038864
p2,2-2-1000009915,1000009915,3,PIPE_MTE2,2038456,2038661
p2,2-2-4101,4101,3,PIPE_M,2040081,2043177
p2,2-2-1000009947,1000009947,3,PIPE_MTE2,2040081,2040378
p2,2-2-4105,4105,3,PIPE_V,2040378,2040786
p2,2-2-1000009808,1000009808,3,PIPE_MTE2,2040378,2040447
p2,2-2-1000009975,1000009975,3,PIPE_MTE2,2040447,2040652
p2,2-2-1000009971,1000009971,3,PIPE_MTE2,2040652,2040857
p2,2-2-4106,4106,3,PIPE_V,2040786,2041194
p2,2-2-1000009979,1000009979,3,PIPE_MTE2,2040857,2041062
p2,2-2-4107,4107,3,PIPE_V,2041194,2041602
p2,2-2-4108,4108,3,PIPE_V,2041602,2042010
p2,2-2-4245,4245,3,PIPE_M,2043177,2046273
p2,2-2-1000010015,1000010015,3,PIPE_MTE2,2043177,2043382
p2,2-2-4109,4109,3,PIPE_V,2043382,2043790
p2,2-2-1000010011,1000010011,3,PIPE_MTE2,2043382,2043587
p2,2-2-1000010019,1000010019,3,PIPE_MTE2,2043587,2043792
p2,2-2-4110,4110,3,PIPE_V,2043790,2044198
p2,2-2-1000009842,1000009842,3,PIPE_MTE2,2043792,2043861
p2,2-2-1000009844,1000009844,3,PIPE_MTE2,2043861,2043930
p2,2-2-4111,4111,3,PIPE_V,2044198,2044606
p2,2-2-4112,4112,3,PIPE_V,2044606,2045014
p2,2-2-4113,4113,3,PIPE_V,2045014,2045422
p2,2-2-1000009903,1000009903,3,PIPE_MTE2,2045014,2045219
p2,2-2-4114,4114,3,PIPE_V,2046273,2046681
p2,2-2-4246,4246,3,PIPE_M,2046273,2049369
p2,2-2-4115,4115,3,PIPE_V,2046681,2047089
p2,2-2-4116,4116,3,PIPE_V,2047089,2047497
p2,2-2-4117,4117,3,PIPE_V,2047497,2047905
p2,2-2-4118,4118,3,PIPE_V,2047905,2048313
p2,2-2-4119,4119,3,PIPE_V,2048313,2048721
p2,2-2-4120,4120,3,PIPE_V,2048721,2049129
p2,2-2-4121,4121,3,PIPE_V,2049129,2049537
p2,2-2-4247,4247,3,PIPE_M,2049369,2052465
p2,2-2-1000009935,1000009935,3,PIPE_MTE2,2049369,2049575
p2,2-2-4122,4122,3,PIPE_V,2049537,2049945
p2,2-2-1000009967,1000009967,3,PIPE_MTE2,2049575,2049917
p2,2-2-1000009959,1000009959,3,PIPE_MTE2,2049917,2050122
p2,2-2-4123,4123,3,PIPE_V,2049945,2050353
p2,2-2-1000009963,1000009963,3,PIPE_MTE2,2050122,2050327
p2,2-2-1000009995,1000009995,3,PIPE_MTE2,2050327,2050532
p2,2-2-4124,4124,3,PIPE_V,2050353,2050761
p2,2-2-1000010003,1000010003,3,PIPE_MTE2,2050532,2050737
p2,2-2-1000009999,1000009999,3,PIPE_MTE2,2050737,2050942
p2,2-2-4125,4125,3,PIPE_V,2050761,2051169
p2,2-2-1000010007,1000010007,3,PIPE_MTE2,2050942,2051147
p2,2-2-1000010031,1000010031,3,PIPE_MTE2,2051147,2051689
p2,2-2-4249,4249,3,PIPE_V,2051169,2051577
p2,2-2-1000007749,1000007749,3,PIPE_MTE3,2051169,2051755
p2,2-2-4250,4250,3,PIPE_V,2051577,2051985
p2,2-2-1000010027,1000010027,3,PIPE_MTE2,2051689,2052003
p2,2-2-4251,4251,3,PIPE_V,2051985,2052393
p2,2-2-1000010023,1000010023,3,PIPE_MTE2,2052003,2052208
p2,2-2-1000010035,1000010035,3,PIPE_MTE2,2052208,2052413
p2,2-2-4252,4252,3,PIPE_V,2052393,2052801
p2,2-2-4248,4248,3,PIPE_M,2052465,2055561
p2,2-2-4253,4253,3,PIPE_V,2052801,2053209
p2,2-2-4254,4254,3,PIPE_V,2053209,2053617
p2,2-2-4255,4255,3,PIPE_V,2053617,2054025
p2,2-2-4256,4256,3,PIPE_V,2054025,2054433
p2,2-2-4257,4257,3,PIPE_V,2054433,2054841
p2,2-2-4258,4258,3,PIPE_V,2054841,2055249
p2,2-2-4259,4259,3,PIPE_V,2055249,2055657
p2,2-2-4260,4260,3,PIPE_V,2055657,2056065
p2,2-2-4261,4261,3,PIPE_V,2056065,2056473
p2,2-2-4262,4262,3,PIPE_V,2056473,2056881
p2,2-2-4263,4263,3,PIPE_V,2056881,2057289
p2,2-2-4264,4264,3,PIPE_V,2057289,2057697
p2,2-2-4265,4265,3,PIPE_V,2057697,2058105
p2,2-2-4266,4266,3,PIPE_V,2058105,2058513
p2,2-2-4267,4267,3,PIPE_V,2058513,2058921
p2,2-2-4268,4268,3,PIPE_V,2058921,2059329
p2,2-2-4269,4269,3,PIPE_V,2059329,2059737
p2,2-2-4270,4270,3,PIPE_V,2059737,2060145
p2,2-2-4271,4271,3,PIPE_V,2060145,2060553
p2,2-2-4272,4272,3,PIPE_V,2060553,2060961
p2,2-2-1000007755,1000007755,3,PIPE_MTE3,2060961,2061576
p3,0-0-1000004901,1000004901,1,PIPE_MTE2,0,207
p3,0-0-1000006101,1000006101,1,PIPE_MTE2,207,516
p3,0-0-451,451,1,PIPE_M,516,3612
p3,0-0-1000004949,1000004949,1,PIPE_MTE2,516,723
p3,0-0-1000006107,1000006107,1,PIPE_MTE2,723,1032
p3,0-0-1000004997,1000004997,1,PIPE_MTE2,1032,1239
p3,0-0-1000006113,1000006113,1,PIPE_MTE2,1239,1548
p3,0-0-1000005045,1000005045,1,PIPE_MTE2,1548,1755
p3,0-0-1000006119,1000006119,1,PIPE_MTE2,1755,2064
p3,0-0-1000004919,1000004919,1,PIPE_MTE2,2064,2271
p3,0-0-1000005093,1000005093,1,PIPE_MTE2,2271,2478
p3,0-0-1000006125,1000006125,1,PIPE_MTE2,2478,2787
p3,0-0-1000004967,1000004967,1,PIPE_MTE2,2787,2994
p3,0-0-1000005141,1000005141,1,PIPE_MTE2,2994,3201
p3,0-0-1000006131,1000006131,1,PIPE_MTE2,3201,3510
p3,0-0-1000005015,1000005015,1,PIPE_MTE2,3510,3717
p3,0-0-452,452,1,PIPE_M,3612,6708
p3,0-0-1000005189,1000005189,1,PIPE_MTE2,3717,3924
p3,0-0-1000006137,1000006137,1,PIPE_MTE2,3924,4233
p3,0-0-1000005063,1000005063,1,PIPE_MTE2,4233,4440
p3,0-0-1000005237,1000005237,1,PIPE_MTE2,4440,4647
p3,0-0-1000006143,1000006143,1,PIPE_MTE2,4647,4956
p3,0-0-1000004937,1000004937,1,PIPE_MTE2,4956,5155
p3,0-0-1000005111,1000005111,1,PIPE_MTE2,5155,5362
p3,0-0-1000005285,1000005285,1,PIPE_MTE2,5362,5569
p3,0-0-1000006149,1000006149,1,PIPE_MTE2,5569,5878
p3,0-0-1000004985,1000004985,1,PIPE_MTE2,5878,6077
p3,0-0-1000005159,1000005159,1,PIPE_MTE2,6077,6284
p3,0-0-1000005333,1000005333,1,PIPE_MTE2,6284,6491
p3,0-0-1000006155,1000006155,1,PIPE_MTE2,6491,6800
p3,0-0-453,453,1,PIPE_M,6708,9804
p3,0-0-1000005033,1000005033,1,PIPE_MTE2,6800,7007
p3,0-0-1000005207,1000005207,1,PIPE_MTE2,7007,7206
p3,0-0-1000005381,1000005381,1,PIPE_MTE2,7206,7413
p3,0-0-1000006161,1000006161,1,PIPE_MTE2,7413,7722
p3,0-0-1000005081,1000005081,1,PIPE_MTE2,7722,7908
p3,0-0-1000005255,1000005255,1,PIPE_MTE2,7908,8115
p3,0-0-1000004907,1000004907,1,PIPE_MTE2,8115,8149
p3,0-0-1000006251,1000006251,1,PIPE_MTE2,8149,8202
p3,0-0-1000005429,1000005429,1,PIPE_MTE2,8202,8402
p3,0-0-1000006167,1000006167,1,PIPE_MTE2,8402,8711
p3,0-0-1000005129,1000005129,1,PIPE_MTE2,8711,8910
p3,0-0-1000005303,1000005303,1,PIPE_MTE2,8910,9097
p3,0-0-1000004955,1000004955,1,PIPE_MTE2,9097,9131
p3,0-0-454,454,1,PIPE_M,9804,12900
p3,0-0-1000006257,1000006257,1,PIPE_MTE2,9804,9854
p3,0-0-598,598,1,PIPE_M,12900,15996
p3,0-0-455,455,1,PIPE_M,15996,19092
p3,0-0-599,599,1,PIPE_M,19092,22188
p3,0-0-456,456,1,PIPE_M,22188,25284
p3,0-0-1000005477,1000005477,1,PIPE_MTE2,22188,22326
p3,0-0-600,600,1,PIPE_M,25284,28380
p3,0-0-457,457,1,PIPE_M,28380,31476
p3,0-0-1000006173,1000006173,1,PIPE_MTE2,28380,28689
p3,0-0-601,601,1,PIPE_M,31476,34572
p3,0-0-458,458,1,PIPE_M,34572,37668
p3,0-0-745,745,1,PIPE_M,37668,40764
p3,0-0-602,602,1,PIPE_M,40764,43860
